payment_id,deterministic_exception,ai_prediction,ai_confidence,confidence_percent,confidence_band,second_prediction,second_confidence,ai_agrees_with_engine,disagreement_reason,review_category,review_priority,controller_decision,automated,human_review_required,actual_exception,deterministic_correct,ai_correct,settlement_exists,bank_transaction_exists,bank_transaction_count,bank_amount_difference,date_difference,date_within_tolerance,utr_present,utr_match_evidence,matching_utr_count,duplicate_evidence,fee_difference,tax_difference,net_difference
PAY0404,NO_EXCEPTION,NO_EXCEPTION,0.9973,99.73,HIGH,BANK_AMOUNT_MISMATCH,0.0026,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0405,NO_EXCEPTION,NO_EXCEPTION,0.9975,99.75,HIGH,BANK_AMOUNT_MISMATCH,0.0025,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0406,NO_EXCEPTION,NO_EXCEPTION,0.9975,99.75,HIGH,BANK_AMOUNT_MISMATCH,0.0025,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0407,NO_EXCEPTION,NO_EXCEPTION,0.9994,99.94,HIGH,BANK_AMOUNT_MISMATCH,0.0006,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0408,NO_EXCEPTION,NO_EXCEPTION,0.9976,99.76,HIGH,BANK_AMOUNT_MISMATCH,0.0024,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0409,NO_EXCEPTION,NO_EXCEPTION,0.9975,99.75,HIGH,BANK_AMOUNT_MISMATCH,0.0025,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0410,NO_EXCEPTION,NO_EXCEPTION,0.9973,99.73,HIGH,BANK_AMOUNT_MISMATCH,0.0026,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0411,DUPLICATE_BANK_TRANSACTION,DUPLICATE_BANK_TRANSACTION,0.9999,99.99,HIGH,NO_EXCEPTION,0.0001,1,AI_AGREES_WITH_ENGINE,CONFIRMED_EXCEPTION,MEDIUM,AUTO-CLASSIFIED EXCEPTION,1,0,DUPLICATE_BANK_TRANSACTION,1,1,1,1,2,0.0,0,1,1,1,2,1,0.0,0.0,0.0
PAY0412,MISSING_SETTLEMENT,MISSING_SETTLEMENT,0.8366,83.66,MEDIUM,NO_EXCEPTION,0.1627,1,AI_AGREES_WITH_ENGINE,CONFIRMED_EXCEPTION,HIGH,REVIEW RECOMMENDED,0,0,MISSING_SETTLEMENT,1,1,0,0,0,0.0,0,1,0,0,0,0,50.0,9.0,2441.0
PAY0413,NO_EXCEPTION,NO_EXCEPTION,0.9975,99.75,HIGH,BANK_AMOUNT_MISMATCH,0.0025,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0414,NO_EXCEPTION,NO_EXCEPTION,0.9975,99.75,HIGH,BANK_AMOUNT_MISMATCH,0.0025,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0415,NO_EXCEPTION,NO_EXCEPTION,0.9976,99.76,HIGH,BANK_AMOUNT_MISMATCH,0.0024,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0416,NO_EXCEPTION,NO_EXCEPTION,0.9999,99.99,HIGH,BANK_AMOUNT_MISMATCH,0.0001,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0417,DUPLICATE_BANK_TRANSACTION,DUPLICATE_BANK_TRANSACTION,0.9996,99.96,HIGH,NO_EXCEPTION,0.0004,1,AI_AGREES_WITH_ENGINE,CONFIRMED_EXCEPTION,MEDIUM,AUTO-CLASSIFIED EXCEPTION,1,0,DUPLICATE_BANK_TRANSACTION,1,1,1,1,2,0.0,0,1,1,1,2,1,0.0,0.0,0.0
PAY0418,NO_EXCEPTION,NO_EXCEPTION,0.9999,99.99,HIGH,BANK_AMOUNT_MISMATCH,0.0001,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0419,NO_EXCEPTION,NO_EXCEPTION,0.9995,99.95,HIGH,BANK_AMOUNT_MISMATCH,0.0005,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0420,NO_EXCEPTION,NO_EXCEPTION,0.9976,99.76,HIGH,BANK_AMOUNT_MISMATCH,0.0024,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0421,NO_EXCEPTION,NO_EXCEPTION,0.994,99.4,HIGH,BANK_AMOUNT_MISMATCH,0.0059,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0422,NO_EXCEPTION,NO_EXCEPTION,0.9999,99.99,HIGH,BANK_AMOUNT_MISMATCH,0.0001,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0423,BANK_AMOUNT_MISMATCH,FEE_MISMATCH,0.9984,99.84,HIGH,NO_EXCEPTION,0.0016,0,AI_EXCEPTION_TYPE_DISAGREEMENT,EXCEPTION_CLASS_DISAGREEMENT,HIGH,MANDATORY REVIEW,0,1,BANK_AMOUNT_MISMATCH,1,0,1,1,1,400.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0424,UTR_MISMATCH,UTR_MISMATCH,0.9919,99.19,HIGH,NO_EXCEPTION,0.0078,1,AI_AGREES_WITH_ENGINE,CONFIRMED_EXCEPTION,MEDIUM,AUTO-CLASSIFIED EXCEPTION,1,0,UTR_MISMATCH,1,1,1,0,0,0.0,0,1,1,0,0,0,0.0,0.0,0.0
PAY0425,NO_EXCEPTION,NO_EXCEPTION,0.9989,99.89,HIGH,BANK_AMOUNT_MISMATCH,0.0011,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0426,NO_EXCEPTION,NO_EXCEPTION,0.9999,99.99,HIGH,BANK_AMOUNT_MISMATCH,0.0001,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0427,NO_EXCEPTION,NO_EXCEPTION,0.994,99.4,HIGH,BANK_AMOUNT_MISMATCH,0.0059,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0428,NO_EXCEPTION,NO_EXCEPTION,0.9994,99.94,HIGH,BANK_AMOUNT_MISMATCH,0.0006,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0429,UTR_MISMATCH,UTR_MISMATCH,0.9919,99.19,HIGH,NO_EXCEPTION,0.0078,1,AI_AGREES_WITH_ENGINE,CONFIRMED_EXCEPTION,MEDIUM,AUTO-CLASSIFIED EXCEPTION,1,0,UTR_MISMATCH,1,1,1,0,0,0.0,0,1,1,0,0,0,0.0,0.0,0.0
PAY0430,NO_EXCEPTION,NO_EXCEPTION,0.9997,99.97,HIGH,BANK_AMOUNT_MISMATCH,0.0003,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0431,NO_EXCEPTION,NO_EXCEPTION,0.9999,99.99,HIGH,BANK_AMOUNT_MISMATCH,0.0001,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0432,FEE_MISMATCH,FEE_MISMATCH,0.9999,99.99,HIGH,NO_EXCEPTION,0.0001,1,AI_AGREES_WITH_ENGINE,CONFIRMED_EXCEPTION,MEDIUM,AUTO-CLASSIFIED EXCEPTION,1,0,FEE_MISMATCH,1,1,1,1,1,300.0,0,1,1,1,1,0,300.0,0.0,300.0
PAY0433,NO_EXCEPTION,NO_EXCEPTION,0.9973,99.73,HIGH,BANK_AMOUNT_MISMATCH,0.0026,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0434,NO_EXCEPTION,NO_EXCEPTION,0.9975,99.75,HIGH,BANK_AMOUNT_MISMATCH,0.0025,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0435,NO_EXCEPTION,NO_EXCEPTION,0.9995,99.95,HIGH,BANK_AMOUNT_MISMATCH,0.0005,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0436,NO_EXCEPTION,NO_EXCEPTION,0.9997,99.97,HIGH,BANK_AMOUNT_MISMATCH,0.0003,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0437,NO_EXCEPTION,NO_EXCEPTION,0.9997,99.97,HIGH,BANK_AMOUNT_MISMATCH,0.0003,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0438,NO_EXCEPTION,NO_EXCEPTION,0.9995,99.95,HIGH,BANK_AMOUNT_MISMATCH,0.0005,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0439,NO_EXCEPTION,NO_EXCEPTION,0.994,99.4,HIGH,BANK_AMOUNT_MISMATCH,0.0059,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0440,NO_EXCEPTION,NO_EXCEPTION,0.9973,99.73,HIGH,BANK_AMOUNT_MISMATCH,0.0026,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0441,NO_EXCEPTION,NO_EXCEPTION,0.9984,99.84,HIGH,BANK_AMOUNT_MISMATCH,0.0015,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0442,MISSING_SETTLEMENT,MISSING_SETTLEMENT,0.8616,86.16,MEDIUM,NO_EXCEPTION,0.1377,1,AI_AGREES_WITH_ENGINE,CONFIRMED_EXCEPTION,HIGH,REVIEW RECOMMENDED,0,0,MISSING_SETTLEMENT,1,1,0,0,0,0.0,0,1,0,0,0,0,400.0,72.0,19528.0
PAY0443,NO_EXCEPTION,NO_EXCEPTION,0.9999,99.99,HIGH,BANK_AMOUNT_MISMATCH,0.0001,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0444,NO_EXCEPTION,NO_EXCEPTION,0.9994,99.94,HIGH,BANK_AMOUNT_MISMATCH,0.0006,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0445,NO_EXCEPTION,NO_EXCEPTION,0.9975,99.75,HIGH,BANK_AMOUNT_MISMATCH,0.0025,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0446,NO_EXCEPTION,NO_EXCEPTION,0.9994,99.94,HIGH,BANK_AMOUNT_MISMATCH,0.0006,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0447,NO_EXCEPTION,NO_EXCEPTION,0.9975,99.75,HIGH,BANK_AMOUNT_MISMATCH,0.0025,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0448,NO_EXCEPTION,NO_EXCEPTION,0.9995,99.95,HIGH,BANK_AMOUNT_MISMATCH,0.0005,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0449,NO_EXCEPTION,NO_EXCEPTION,0.9976,99.76,HIGH,BANK_AMOUNT_MISMATCH,0.0024,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0450,NO_EXCEPTION,NO_EXCEPTION,0.9984,99.84,HIGH,BANK_AMOUNT_MISMATCH,0.0015,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0451,NO_EXCEPTION,NO_EXCEPTION,0.9997,99.97,HIGH,BANK_AMOUNT_MISMATCH,0.0003,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0452,NO_EXCEPTION,NO_EXCEPTION,0.9973,99.73,HIGH,BANK_AMOUNT_MISMATCH,0.0026,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0453,NO_EXCEPTION,NO_EXCEPTION,0.9975,99.75,HIGH,BANK_AMOUNT_MISMATCH,0.0025,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0454,NO_EXCEPTION,NO_EXCEPTION,0.9973,99.73,HIGH,BANK_AMOUNT_MISMATCH,0.0026,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0455,NO_EXCEPTION,NO_EXCEPTION,0.9994,99.94,HIGH,BANK_AMOUNT_MISMATCH,0.0006,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0456,NO_EXCEPTION,NO_EXCEPTION,0.9975,99.75,HIGH,BANK_AMOUNT_MISMATCH,0.0025,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0457,NO_EXCEPTION,NO_EXCEPTION,0.9997,99.97,HIGH,BANK_AMOUNT_MISMATCH,0.0003,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0458,NO_EXCEPTION,NO_EXCEPTION,0.9975,99.75,HIGH,BANK_AMOUNT_MISMATCH,0.0025,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0459,NO_EXCEPTION,NO_EXCEPTION,0.9994,99.94,HIGH,BANK_AMOUNT_MISMATCH,0.0006,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0460,NO_EXCEPTION,NO_EXCEPTION,0.9975,99.75,HIGH,BANK_AMOUNT_MISMATCH,0.0025,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0461,NO_EXCEPTION,NO_EXCEPTION,0.9976,99.76,HIGH,BANK_AMOUNT_MISMATCH,0.0024,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0462,NO_EXCEPTION,NO_EXCEPTION,0.9976,99.76,HIGH,BANK_AMOUNT_MISMATCH,0.0024,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0463,NO_EXCEPTION,NO_EXCEPTION,0.9999,99.99,HIGH,BANK_AMOUNT_MISMATCH,0.0001,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0464,NO_EXCEPTION,NO_EXCEPTION,0.9973,99.73,HIGH,BANK_AMOUNT_MISMATCH,0.0026,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0465,NO_EXCEPTION,NO_EXCEPTION,0.9997,99.97,HIGH,BANK_AMOUNT_MISMATCH,0.0003,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0466,NO_EXCEPTION,NO_EXCEPTION,0.994,99.4,HIGH,BANK_AMOUNT_MISMATCH,0.0059,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0467,NO_EXCEPTION,NO_EXCEPTION,0.994,99.4,HIGH,BANK_AMOUNT_MISMATCH,0.0059,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0468,UTR_MISMATCH,UTR_MISMATCH,0.974,97.4,HIGH,NO_EXCEPTION,0.0257,1,AI_AGREES_WITH_ENGINE,CONFIRMED_EXCEPTION,MEDIUM,AUTO-CLASSIFIED EXCEPTION,1,0,UTR_MISMATCH,1,1,1,0,0,0.0,0,1,1,0,0,0,0.0,0.0,0.0
PAY0469,MISSING_SETTLEMENT,MISSING_SETTLEMENT,0.8616,86.16,MEDIUM,NO_EXCEPTION,0.1377,1,AI_AGREES_WITH_ENGINE,CONFIRMED_EXCEPTION,HIGH,REVIEW RECOMMENDED,0,0,MISSING_SETTLEMENT,1,1,0,0,0,0.0,0,1,0,0,0,0,300.0,54.0,14646.0
PAY0470,BANK_AMOUNT_MISMATCH,FEE_MISMATCH,0.9996,99.96,HIGH,NO_EXCEPTION,0.0004,0,AI_EXCEPTION_TYPE_DISAGREEMENT,EXCEPTION_CLASS_DISAGREEMENT,HIGH,MANDATORY REVIEW,0,1,BANK_AMOUNT_MISMATCH,1,0,1,1,1,400.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0471,NO_EXCEPTION,NO_EXCEPTION,0.9994,99.94,HIGH,BANK_AMOUNT_MISMATCH,0.0006,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0472,NO_EXCEPTION,NO_EXCEPTION,0.9999,99.99,HIGH,BANK_AMOUNT_MISMATCH,0.0001,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0473,NO_EXCEPTION,NO_EXCEPTION,0.9989,99.89,HIGH,BANK_AMOUNT_MISMATCH,0.0011,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0474,NO_EXCEPTION,NO_EXCEPTION,0.9973,99.73,HIGH,BANK_AMOUNT_MISMATCH,0.0026,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0475,NO_EXCEPTION,NO_EXCEPTION,0.9994,99.94,HIGH,BANK_AMOUNT_MISMATCH,0.0006,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0476,FEE_MISMATCH,FEE_MISMATCH,0.9999,99.99,HIGH,NO_EXCEPTION,0.0001,1,AI_AGREES_WITH_ENGINE,CONFIRMED_EXCEPTION,MEDIUM,AUTO-CLASSIFIED EXCEPTION,1,0,FEE_MISMATCH,1,1,1,1,1,300.0,0,1,1,1,1,0,300.0,0.0,300.0
PAY0477,NO_EXCEPTION,NO_EXCEPTION,0.9999,99.99,HIGH,BANK_AMOUNT_MISMATCH,0.0001,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0478,NO_EXCEPTION,NO_EXCEPTION,0.9973,99.73,HIGH,BANK_AMOUNT_MISMATCH,0.0026,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0479,NO_EXCEPTION,NO_EXCEPTION,0.9999,99.99,HIGH,BANK_AMOUNT_MISMATCH,0.0001,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0480,NO_EXCEPTION,NO_EXCEPTION,0.994,99.4,HIGH,BANK_AMOUNT_MISMATCH,0.0059,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0481,FEE_MISMATCH,FEE_MISMATCH,0.9999,99.99,HIGH,NO_EXCEPTION,0.0001,1,AI_AGREES_WITH_ENGINE,CONFIRMED_EXCEPTION,MEDIUM,AUTO-CLASSIFIED EXCEPTION,1,0,FEE_MISMATCH,1,1,1,1,1,300.0,0,1,1,1,1,0,300.0,0.0,300.0
PAY0482,NO_EXCEPTION,NO_EXCEPTION,0.9976,99.76,HIGH,BANK_AMOUNT_MISMATCH,0.0024,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0483,NO_EXCEPTION,NO_EXCEPTION,0.9984,99.84,HIGH,BANK_AMOUNT_MISMATCH,0.0015,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
